activateable,createable,custom,customSetting,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,False,False,False,False,False,False,False,False,31z,Flow Record Relation,Flow Record Relations,False,False,False,FlowRecordRelation,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/FlowRecordRelation/{ID}'), ('describe', '/services/data/v42.0/sobjects/FlowRecordRelation/describe'), ('sobject', '/services/data/v42.0/sobjects/FlowRecordRelation')])"
False,False,False,False,False,False,False,False,False,31y,Flow Interview Stage Relation,Flow Interview Stage Relations,False,False,False,FlowStageRelation,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/FlowStageRelation/{ID}'), ('describe', '/services/data/v42.0/sobjects/FlowStageRelation/describe'), ('sobject', '/services/data/v42.0/sobjects/FlowStageRelation')])"
False,True,False,False,True,False,False,False,False,00l,Folder,Folders,False,False,False,Folder,True,True,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Folder/{ID}'), ('describe', '/services/data/v42.0/sobjects/Folder/describe'), ('sobject', '/services/data/v42.0/sobjects/Folder')])"
False,False,False,False,False,False,False,False,False,,Foldered Content Document,Foldered Content Documents,False,False,False,FolderedContentDocument,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/FolderedContentDocument/{ID}'), ('describe', '/services/data/v42.0/sobjects/FolderedContentDocument/describe'), ('sobject', '/services/data/v42.0/sobjects/FolderedContentDocument')])"
False,True,False,False,True,False,False,False,False,0G7,Forecasting Adjustment,Forecasting Adjustments,False,False,False,ForecastingAdjustment,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingAdjustment/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingAdjustment/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingAdjustment')])"
False,False,False,False,False,False,False,False,False,0Jd,Forecasting Category Mapping,Forecasting Category Mappings,False,False,False,ForecastingCategoryMapping,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingCategoryMapping/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingCategoryMapping/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingCategoryMapping')])"
False,False,False,False,False,False,False,False,False,0Zx,Forecasting Displayed Family,Forecasting Displayed Families,False,False,False,ForecastingDisplayedFamily,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingDisplayedFamily/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingDisplayedFamily/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingDisplayedFamily')])"
False,False,False,False,False,False,False,False,False,0G6,Forecasting Fact,Forecasting Facts,False,False,False,ForecastingFact,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingFact/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingFact/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingFact')])"
False,False,False,False,False,False,False,False,False,0G3,Forecasting Item,Forecasting Items,False,False,False,ForecastingItem,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingItem/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingItem/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingItem')])"
False,True,False,False,True,False,False,False,False,08Q,Forecasting Owner Adjustment,Forecasting Owner Adjustments,False,False,False,ForecastingOwnerAdjustment,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingOwnerAdjustment/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingOwnerAdjustment/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingOwnerAdjustment')])"
False,False,False,False,False,False,False,False,False,0J9,Forecasting Quota,Forecasting Quotas,False,False,False,ForecastingQuota,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingQuota/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingQuota/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingQuota')])"
False,True,False,False,True,False,False,False,False,0Jc,Forecasting Share,Forecasting Shares,False,False,False,ForecastingShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingShare/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingShare')])"
False,False,False,False,False,False,False,False,False,0Db,Forecasting Type,Forecasting Types,False,False,False,ForecastingType,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingType/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingType/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingType')])"
False,False,False,False,False,False,False,False,False,0Jg,Forecasting Type To Category Mapping,Forecasting Type To Category Mappings,False,False,False,ForecastingTypeToCategory,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingTypeToCategory/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingTypeToCategory/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingTypeToCategory')])"
False,True,False,False,False,False,False,False,False,0Cl,Forecasting User Preference,Forecasting User Preferences,False,False,False,ForecastingUserPreference,True,False,False,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ForecastingUserPreference/{ID}'), ('describe', '/services/data/v42.0/sobjects/ForecastingUserPreference/describe'), ('sobject', '/services/data/v42.0/sobjects/ForecastingUserPreference')])"
False,False,False,False,False,False,False,False,False,06d,Setting Granted By License,Settings Granted By Licenses,False,False,False,GrantedByLicense,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/GrantedByLicense/{ID}'), ('describe', '/services/data/v42.0/sobjects/GrantedByLicense/describe'), ('sobject', '/services/data/v42.0/sobjects/GrantedByLicense')])"
False,False,False,False,True,False,False,False,False,00G,Group,Group,False,False,False,Group,True,True,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Group/{ID}'), ('describe', '/services/data/v42.0/sobjects/Group/describe'), ('sobject', '/services/data/v42.0/sobjects/Group')])"
False,True,False,False,True,False,False,False,False,011,Group Member,Group Member,False,False,False,GroupMember,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/GroupMember/{ID}'), ('describe', '/services/data/v42.0/sobjects/GroupMember/describe'), ('sobject', '/services/data/v42.0/sobjects/GroupMember')])"
False,False,False,False,False,False,False,False,False,0C0,Holiday,Holidays,False,False,False,Holiday,True,True,True,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Holiday/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Holiday/{ID}'), ('describe', '/services/data/v42.0/sobjects/Holiday/describe'), ('sobject', '/services/data/v42.0/sobjects/Holiday')])"
False,True,False,False,False,False,False,False,False,087,Idea,Ideas,True,False,True,Idea,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Idea/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Idea/{ID}'), ('describe', '/services/data/v42.0/sobjects/Idea/describe'), ('layouts', '/services/data/v42.0/sobjects/Idea/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Idea')])"
False,True,False,False,True,False,False,False,False,00a,Idea Comment,Idea Comments,False,False,False,IdeaComment,True,True,True,True,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/IdeaComment/{ID}'), ('describe', '/services/data/v42.0/sobjects/IdeaComment/describe'), ('sobject', '/services/data/v42.0/sobjects/IdeaComment')])"
False,True,False,False,False,False,False,False,False,0PK,Individual,Individuals,True,False,True,Individual,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Individual/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Individual/{ID}'), ('describe', '/services/data/v42.0/sobjects/Individual/describe'), ('quickActions', '/services/data/v42.0/sobjects/Individual/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Individual/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Individual')])"
False,False,False,False,False,False,False,False,False,,Individual History,Individual History,False,False,False,IndividualHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/IndividualHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/IndividualHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/IndividualHistory')])"
False,True,False,False,True,False,False,False,False,0T5,Individual Share,Individual Share,False,False,False,IndividualShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/IndividualShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/IndividualShare/describe'), ('sobject', '/services/data/v42.0/sobjects/IndividualShare')])"
False,False,False,False,False,False,False,False,False,0El,Installed Mobile App,Installed Mobile Apps,False,False,False,InstalledMobileApp,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/InstalledMobileApp/{ID}'), ('describe', '/services/data/v42.0/sobjects/InstalledMobileApp/describe'), ('sobject', '/services/data/v42.0/sobjects/InstalledMobileApp')])"
False,False,False,False,False,False,False,False,False,0in,Knowledgeable User,Knowledgeable Users,False,False,False,KnowledgeableUser,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/KnowledgeableUser/{ID}'), ('describe', '/services/data/v42.0/sobjects/KnowledgeableUser/describe'), ('sobject', '/services/data/v42.0/sobjects/KnowledgeableUser')])"
False,True,False,False,True,False,True,False,False,00Q,Lead,Leads,True,True,True,Lead,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Lead/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Lead/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/Lead/describe/approvalLayouts'), ('listviews', '/services/data/v42.0/sobjects/Lead/listviews'), ('describe', '/services/data/v42.0/sobjects/Lead/describe'), ('quickActions', '/services/data/v42.0/sobjects/Lead/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Lead/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Lead')])"
False,False,False,False,False,False,False,False,False,,Lead Change Event,Lead Change Event,False,False,False,LeadChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LeadChangeEvent/{ID}'), ('eventSchema', '/services/data/v42.0/sobjects/LeadChangeEvent/eventSchema'), ('describe', '/services/data/v42.0/sobjects/LeadChangeEvent/describe'), ('sobject', '/services/data/v42.0/sobjects/LeadChangeEvent')])"
False,False,False,False,True,False,False,False,False,,Lead Feed,Lead Feed,False,False,False,LeadFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LeadFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/LeadFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/LeadFeed')])"
False,False,False,False,False,False,False,False,False,,Lead History,Lead History,False,False,False,LeadHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LeadHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/LeadHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/LeadHistory')])"
False,False,False,False,False,False,False,False,False,01o,Lead Share,Lead Share,False,False,False,LeadShare,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LeadShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/LeadShare/describe'), ('sobject', '/services/data/v42.0/sobjects/LeadShare')])"
False,False,False,False,False,False,False,False,False,01J,Lead Status Value,Lead Status Value,False,False,False,LeadStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LeadStatus/{ID}'), ('describe', '/services/data/v42.0/sobjects/LeadStatus/describe'), ('sobject', '/services/data/v42.0/sobjects/LeadStatus')])"
False,False,False,False,False,False,False,False,False,0S1,Lightning Experience Theme,Lightning Experience Themes,False,False,False,LightningExperienceTheme,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LightningExperienceTheme/{ID}'), ('describe', '/services/data/v42.0/sobjects/LightningExperienceTheme/describe'), ('sobject', '/services/data/v42.0/sobjects/LightningExperienceTheme')])"
False,False,False,False,False,False,False,False,False,1o1,Lightning Toggle Metrics,Lightning Toggle Metrics,False,False,False,LightningToggleMetrics,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LightningToggleMetrics/{ID}'), ('describe', '/services/data/v42.0/sobjects/LightningToggleMetrics/describe'), ('sobject', '/services/data/v42.0/sobjects/LightningToggleMetrics')])"
False,False,False,False,False,False,False,False,False,62C,Lightning Usage By App Type Metrics,Lightning Usage By App Type Metrics,False,False,False,LightningUsageByAppTypeMetrics,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LightningUsageByAppTypeMetrics/{ID}'), ('describe', '/services/data/v42.0/sobjects/LightningUsageByAppTypeMetrics/describe'), ('sobject', '/services/data/v42.0/sobjects/LightningUsageByAppTypeMetrics')])"
False,False,False,False,False,False,False,False,False,3mK,Lightning Usage By Browser Metrics,Lightning Usage By Browser Metrics,False,False,False,LightningUsageByBrowserMetrics,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LightningUsageByBrowserMetrics/{ID}'), ('describe', '/services/data/v42.0/sobjects/LightningUsageByBrowserMetrics/describe'), ('sobject', '/services/data/v42.0/sobjects/LightningUsageByBrowserMetrics')])"
False,False,False,False,False,False,False,False,False,0U5,Lightning Usage By Page Metrics,Lightning Usage By Page Metrics,False,False,False,LightningUsageByPageMetrics,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/LightningUsageByPageMetrics/{ID}'), ('describe', '/services/data/v42.0/sobjects/LightningUsageByPageMetrics/describe'), ('sobject', '/services/data/v42.0/sobjects/LightningUsageByPageMetrics')])"
False,True,False,False,True,False,False,False,False,0XB,List Email,List Emails,True,False,True,ListEmail,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/ListEmail/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/ListEmail/{ID}'), ('describe', '/services/data/v42.0/sobjects/ListEmail/describe'), ('layouts', '/services/data/v42.0/sobjects/ListEmail/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/ListEmail')])"
